timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733320674266,77,Register [Post] HTTP Request,200,,Thread Group 1-79,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,77,0,1
1733320674343,72,Login [Post] HTTP Request,200,,Thread Group 1-79,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,72,0,0
1733320674374,76,Register [Post] HTTP Request,200,,Thread Group 1-80,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,76,0,1
1733320674451,72,Login [Post] HTTP Request,200,,Thread Group 1-80,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,72,0,0
1733320674472,75,Register [Post] HTTP Request,200,,Thread Group 1-81,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,75,0,1
1733320674548,74,Login [Post] HTTP Request,200,,Thread Group 1-81,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,74,0,0
1733320674572,78,Register [Post] HTTP Request,200,,Thread Group 1-82,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,78,0,0
1733320674659,72,Login [Post] HTTP Request,200,,Thread Group 1-82,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,72,0,0
1733320674674,88,Register [Post] HTTP Request,200,,Thread Group 1-83,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,88,0,1
1733320674765,75,Login [Post] HTTP Request,200,,Thread Group 1-83,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,75,0,0
1733320674772,84,Register [Post] HTTP Request,200,,Thread Group 1-84,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,84,0,3
1733320674856,80,Login [Post] HTTP Request,200,,Thread Group 1-84,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,80,0,0
1733320674863,83,Register [Post] HTTP Request,200,,Thread Group 1-85,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,83,0,1
